Date,Holiday,Discount,Discounted Stores,Orders,Sales
2019-04-24,0,No,0.011627906976744186,5809,3528375.0
2019-04-25,0,No,0.023255813953488372,5097,3107334.0
2019-04-26,0,No,0.023255813953488372,5635,3417336.0
2019-04-27,0,No,0.16279069767441862,6032,3746907.0
2019-04-28,0,No,0.2441860465116279,9066,5665506.0
2019-04-29,0,No,0.2441860465116279,6671,4241388.0
2019-04-30,0,Yes,0.6744186046511628,6916,4496088.0
2019-05-01,0,Yes,0.8488372093023255,7662,5585490.0
2019-05-02,0,Yes,0.7325581395348837,7168,5347101.0
2019-05-03,0,Yes,0.7441860465116279,7291,5481333.0
2019-05-04,0,Yes,0.7558139534883721,9048,7071288.0
2019-05-05,0,No,0.313953488372093,6802,5066016.0
2019-05-06,0,No,0.1511627906976744,5530,3917703.0
2019-05-07,0,No,0.11627906976744186,5556,3891327.0
2019-05-08,0,No,0.023255813953488372,5261,3620157.0
2019-05-09,1,No,0.16279069767441862,5089,3502395.48
2019-05-10,0,No,0.23255813953488372,5353,3664032.0
2019-05-11,0,No,0.2441860465116279,5772,4044960.0
2019-05-12,0,No,0.686046511627907,6254,4489608.0
2019-05-13,0,Yes,0.8604651162790697,6032,4412079.0
2019-05-14,0,No,0.7441860465116279,6135,4536141.0
2019-05-15,0,Yes,0.8953488372093024,6399,4767174.0
2019-05-16,0,Yes,0.9186046511627907,7072,5363772.0
2019-05-17,0,No,0.47674418604651164,5807,4253274.0
2019-05-18,1,No,0.3023255813953488,6604,4120550.61
2019-05-19,0,No,0.12790697674418605,6312,4480566.0
2019-05-20,0,No,0.011627906976744186,5037,3474702.0
2019-05-21,0,No,0.011627906976744186,4930,3387630.0
2019-05-22,0,No,0.06976744186046512,5060,3471249.0
2019-05-23,0,No,0.08139534883720931,4729,3269580.0
2019-05-24,0,No,0.5232558139534884,5210,3648375.0
2019-05-25,0,Yes,0.8372093023255814,6469,4612095.0
2019-05-26,0,Yes,0.8837209302325582,6460,4640877.0
2019-05-27,0,Yes,0.9186046511627907,5737,4112661.0
2019-05-28,0,No,0.9186046511627907,6277,4572561.0
2019-05-29,0,Yes,0.4186046511627907,4895,3458106.0
2019-05-30,0,No,0.16279069767441862,5168,3549042.0
2019-05-31,1,No,0.10465116279069768,5012,3440408.37
