Date,Holiday,Discount,Discounted Stores,Orders,Sales
2019-04-23,0,No,0.05714285714285714,5668,3338709.0
2019-04-24,0,No,0.06666666666666667,6317,3715944.0
2019-04-25,0,No,0.06666666666666667,6118,3608448.0
2019-04-26,0,No,0.047619047619047616,6374,3820113.0
2019-04-27,0,No,0.37142857142857144,7850,4788360.0
2019-04-28,0,Yes,0.49523809523809526,8640,5242530.0
2019-04-29,0,No,0.47619047619047616,7178,4375296.0
2019-04-30,0,Yes,0.6666666666666666,7399,4602384.0
2019-05-01,0,No,0.8285714285714286,8195,5707956.0
2019-05-02,0,Yes,0.5428571428571428,7705,5424927.0
2019-05-03,0,No,0.49523809523809526,7673,5384715.0
2019-05-04,0,No,0.49523809523809526,8935,6370362.0
2019-05-05,0,No,0.3047619047619048,7862,5527086.0
2019-05-06,0,No,0.1619047619047619,6578,4497282.0
2019-05-07,0,No,0.12380952380952381,6594,4451406.0
2019-05-08,0,No,0.05714285714285714,6205,4127544.0
2019-05-09,1,Yes,0.3904761904761905,6027,4007139.93
2019-05-10,0,Yes,0.5047619047619047,6510,4359534.0
2019-05-11,0,Yes,0.47619047619047616,7168,4893138.0
2019-05-12,0,Yes,0.6761904761904762,7834,5407560.0
2019-05-13,0,No,0.819047619047619,7081,4960011.0
2019-05-14,0,No,0.5523809523809524,7150,5029878.0
2019-05-15,0,Yes,0.8285714285714286,7323,5234073.0
2019-05-16,0,No,0.9047619047619048,7630,5468412.0
2019-05-17,0,Yes,0.7238095238095238,6961,4931757.0
2019-05-18,1,Yes,0.580952380952381,7908,4776824.13
2019-05-19,0,No,0.2,7493,5178720.0
2019-05-20,0,No,0.047619047619047616,6103,4076256.0
2019-05-21,0,No,0.047619047619047616,6028,4014678.0
2019-05-22,0,No,0.0761904761904762,6039,3992808.0
2019-05-23,0,No,0.05714285714285714,5887,3932055.0
2019-05-24,0,Yes,0.2571428571428571,6320,4255899.0
2019-05-25,0,No,0.7428571428571429,7691,5259135.0
2019-05-26,0,Yes,0.8952380952380953,7792,5383512.0
2019-05-27,0,Yes,0.9142857142857143,6627,4539042.0
2019-05-28,0,Yes,0.9238095238095239,7074,4878090.0
2019-05-29,0,Yes,0.6857142857142857,6545,4544673.0
2019-05-30,0,No,0.24761904761904763,6592,4478286.0
2019-05-31,1,Yes,0.10476190476190476,6411,4351299.48
