Date,Holiday,Discount,Discounted Stores,Orders,Sales
2019-04-29,0,Yes,0.4032258064516129,11445,6437190.0
2019-04-30,0,Yes,0.6935483870967742,12213,6973515.0
2019-05-01,0,Yes,0.7741935483870968,13494,8687697.0
2019-05-02,0,Yes,0.6612903225806451,13033,8576163.0
2019-05-03,0,Yes,0.5887096774193549,12766,8307885.0
2019-05-04,0,Yes,0.5725806451612904,15056,10085175.0
2019-05-05,0,No,0.2903225806451613,13069,8458038.0
2019-05-06,0,No,0.20967741935483872,10950,6928992.0
2019-05-07,0,No,0.13709677419354838,10762,6725790.0
2019-05-08,0,No,0.04838709677419355,9963,6164760.0
2019-05-09,1,No,0.23387096774193547,9673,5982296.58
2019-05-10,0,No,0.3870967741935484,10213,6321375.0
2019-05-11,0,No,0.4032258064516129,11780,7418088.0
2019-05-12,0,No,0.6935483870967742,12355,7865874.0
2019-05-13,0,Yes,0.7741935483870968,10957,7040154.0
2019-05-14,0,Yes,0.6612903225806451,11310,7360215.0
2019-05-15,0,Yes,0.782258064516129,11408,7461918.0
2019-05-16,0,Yes,0.8064516129032258,11959,7915407.0
2019-05-17,0,Yes,0.5161290322580645,10872,6981147.0
2019-05-18,1,No,0.4435483870967742,12382,6783693.96
2019-05-19,0,No,0.1774193548387097,11856,7555434.0
2019-05-20,0,No,0.04838709677419355,9295,5726031.0
2019-05-21,0,No,0.04032258064516129,9248,5649021.0
2019-05-22,0,No,0.16129032258064516,9250,5669412.0
2019-05-23,0,Yes,0.1693548387096774,9120,5618187.0
2019-05-24,0,Yes,0.4596774193548387,9640,6006141.0
2019-05-25,0,Yes,0.7258064516129032,11555,7286394.0
2019-05-26,0,Yes,0.8548387096774194,11900,7588914.0
2019-05-27,0,Yes,0.8225806451612904,10276,6501693.0
2019-05-28,0,Yes,0.8064516129032258,10709,6882549.0
2019-05-29,0,Yes,0.49193548387096775,9771,6162021.0
2019-05-30,0,No,0.25806451612903225,9729,6088491.0
2019-05-31,1,No,0.14516129032258066,9433,5900798.1
